scope,path,locale,viewport,run,navigation,status,pass,react418,hydrationErrorCount,pageErrorCount,scriptCount,dataNscriptCount,scriptInHeadCount,loaderReady,slotCount,slotPushedCount,slotFailedCount,duplicatePushedCount,h1Count,inputCount,ctaCount,hasCalculatorSignal,horizontalOverflow,firstEntryStatus,bootstrapRequestCount,adRequestCount,failedAdRequestCount
global_hard_load,/posts/personalFinance/dsr-40-income-loan-limit-table,ko,390,1,hard_load,200,true,0,0,0,1,0,1,true,7,4,0,0,1,3,30,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,32,2
global_hard_load,/posts/personalFinance/dsr-40-income-loan-limit-table,ko,390,2,hard_load,200,true,0,0,0,1,0,1,true,7,4,0,0,1,3,30,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,32,2
global_hard_load,/posts/personalFinance/dsr-40-income-loan-limit-table,ko,390,3,hard_load,200,true,0,0,0,1,0,1,true,7,4,0,0,1,3,30,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,32,2
global_hard_load,/posts/personalFinance/dsr-40-income-loan-limit-table,ko,1280,1,hard_load,200,true,0,0,0,1,0,1,true,7,4,0,0,1,3,30,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,51,10
global_hard_load,/posts/personalFinance/dsr-40-income-loan-limit-table,ko,1280,2,hard_load,200,true,0,0,0,1,0,1,true,6,3,0,0,1,3,30,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,30,1
global_hard_load,/posts/personalFinance/dsr-40-income-loan-limit-table,ko,1280,3,hard_load,200,true,0,0,0,1,0,1,true,6,3,0,0,1,3,30,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,30,1
global_hard_load,/en/posts/personalFinance/annual-vs-monthly-compound,en,320,1,hard_load,200,true,0,0,0,1,0,1,true,7,4,0,0,1,3,14,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,2,31,2
global_hard_load,/en/posts/personalFinance/annual-vs-monthly-compound,en,320,2,hard_load,200,true,0,0,0,1,0,1,true,7,4,0,0,1,3,14,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,2,31,2
global_hard_load,/en/posts/personalFinance/annual-vs-monthly-compound,en,320,3,hard_load,200,true,0,0,0,1,0,1,true,7,4,0,0,1,3,14,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,32,2
global_hard_load,/en/posts/personalFinance/annual-vs-monthly-compound,en,320,4,hard_load,200,true,0,0,0,1,0,1,true,8,5,0,0,1,3,14,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,55,11
global_hard_load,/en/posts/personalFinance/annual-vs-monthly-compound,en,320,5,hard_load,200,true,0,0,0,1,0,1,true,7,4,0,0,1,3,14,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,46,6
global_hard_load,/en/posts/personalFinance/annual-vs-monthly-compound,en,390,1,hard_load,200,true,0,0,0,1,0,1,true,8,5,0,0,1,3,14,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,2,54,11
global_hard_load,/en/posts/personalFinance/annual-vs-monthly-compound,en,390,2,hard_load,200,true,0,0,0,1,0,1,true,8,5,0,0,1,3,14,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,2,54,11
global_hard_load,/en/posts/personalFinance/annual-vs-monthly-compound,en,390,3,hard_load,200,true,0,0,0,1,0,1,true,8,5,0,0,1,3,14,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,53,11
global_hard_load,/en/posts/personalFinance/annual-vs-monthly-compound,en,1280,1,hard_load,200,true,0,0,0,1,0,1,true,9,6,0,0,1,3,14,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,76,22
global_hard_load,/en/posts/personalFinance/annual-vs-monthly-compound,en,1280,2,hard_load,200,true,0,0,0,1,0,1,true,7,4,0,0,1,3,14,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,32,2
global_hard_load,/en/posts/personalFinance/annual-vs-monthly-compound,en,1280,3,hard_load,200,true,0,0,0,1,0,1,true,7,4,0,0,1,3,14,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,32,2
global_hard_load,/en/tools/mortgage-loan-calculator,en,320,1,hard_load,200,true,0,0,0,1,0,1,true,5,5,0,0,1,6,7,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,111,25
global_hard_load,/en/tools/mortgage-loan-calculator,en,320,2,hard_load,200,true,0,0,0,1,0,1,true,3,3,0,0,1,6,7,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,30,1
global_hard_load,/en/tools/mortgage-loan-calculator,en,320,3,hard_load,200,true,0,0,0,1,0,1,true,3,3,0,0,1,6,7,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,52,11
global_hard_load,/en/tools/mortgage-loan-calculator,en,320,4,hard_load,200,true,0,0,0,1,0,1,true,4,4,0,0,1,6,7,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,2,52,10
global_hard_load,/en/tools/mortgage-loan-calculator,en,320,5,hard_load,200,true,0,0,0,1,0,1,true,3,3,0,0,1,6,7,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,30,1
global_hard_load,/en/tools/mortgage-loan-calculator,en,390,1,hard_load,200,true,0,0,0,1,0,1,true,4,4,0,0,1,6,7,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,55,10
global_hard_load,/en/tools/mortgage-loan-calculator,en,390,2,hard_load,200,true,0,0,0,1,0,1,true,3,3,0,0,1,6,7,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,2,29,1
global_hard_load,/en/tools/mortgage-loan-calculator,en,390,3,hard_load,200,true,0,0,0,1,0,1,true,3,3,0,0,1,6,7,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,29,0
global_hard_load,/en/tools/mortgage-loan-calculator,en,1280,1,hard_load,200,true,0,0,0,1,0,1,true,4,4,0,0,1,6,7,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,51,10
global_hard_load,/en/tools/mortgage-loan-calculator,en,1280,2,hard_load,200,true,0,0,0,1,0,1,true,4,4,0,0,1,6,7,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,51,10
global_hard_load,/en/tools/mortgage-loan-calculator,en,1280,3,hard_load,200,true,0,0,0,1,0,1,true,5,5,0,0,1,6,7,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,78,21
global_hard_load,/market/real-estate/seoul-top100,ko,320,1,hard_load,200,true,0,0,0,1,0,1,true,2,2,0,0,1,2,109,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,27,0
global_hard_load,/market/real-estate/seoul-top100,ko,320,2,hard_load,200,true,0,0,0,1,0,1,true,2,2,0,0,1,2,109,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,27,0
global_hard_load,/market/real-estate/seoul-top100,ko,320,3,hard_load,200,true,0,0,0,1,0,1,true,2,2,0,0,1,2,109,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,27,0
global_hard_load,/market/real-estate/seoul-top100,ko,320,4,hard_load,200,true,0,0,0,1,0,1,true,3,3,0,0,1,2,109,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,50,9
global_hard_load,/market/real-estate/seoul-top100,ko,320,5,hard_load,200,true,0,0,0,1,0,1,true,2,2,0,0,1,2,109,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,27,0
global_hard_load,/market/real-estate/seoul-top100,ko,390,1,hard_load,200,true,0,0,0,1,0,1,true,2,2,0,0,1,2,109,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,27,0
global_hard_load,/market/real-estate/seoul-top100,ko,390,2,hard_load,200,true,0,0,0,1,0,1,true,3,3,0,0,1,2,109,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,2,49,9
global_hard_load,/market/real-estate/seoul-top100,ko,390,3,hard_load,200,true,0,0,0,1,0,1,true,3,3,0,0,1,2,109,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,50,9
global_hard_load,/market/real-estate/seoul-top100,ko,1280,1,hard_load,200,true,0,0,0,1,0,1,true,3,3,0,0,1,2,109,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,48,9
global_hard_load,/market/real-estate/seoul-top100,ko,1280,2,hard_load,200,true,0,0,0,1,0,1,true,2,2,0,0,1,2,109,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,30,3
global_hard_load,/market/real-estate/seoul-top100,ko,1280,3,hard_load,200,true,0,0,0,1,0,1,true,3,3,0,0,1,2,109,true,false,AD_REQUEST_SENT_NO_FILL_OR_FILLED,1,48,9
global_client_navigation,/,ko,320,1,client_navigation,200,true,0,0,0,1,0,1,true,2,2,0,0,1,0,16,true,false,,,,
global_client_navigation,/,ko,320,2,client_navigation,200,true,0,0,0,1,0,1,true,4,4,0,0,1,0,16,true,false,,,,
global_client_navigation,/,ko,320,3,client_navigation,200,true,0,0,0,1,0,1,true,2,2,0,0,1,0,16,true,false,,,,
global_client_navigation,/tools/compound-interest,ko,320,1,client_navigation,200,true,0,0,0,1,0,1,true,2,2,0,0,1,10,7,true,false,,,,
global_client_navigation,/tools/compound-interest,ko,320,2,client_navigation,200,true,0,0,0,1,0,1,true,2,2,0,0,1,10,7,true,false,,,,
global_client_navigation,/tools/compound-interest,ko,320,3,client_navigation,200,true,0,0,0,1,0,1,true,2,2,0,0,1,10,7,true,false,,,,
global_client_navigation,/tools/cagr-calculator,ko,320,1,client_navigation,200,true,0,0,0,1,0,1,true,2,2,0,0,1,11,9,true,false,,,,
global_client_navigation,/tools/cagr-calculator,ko,320,2,client_navigation,200,true,0,0,0,1,0,1,true,2,2,0,0,1,11,9,true,false,,,,
global_client_navigation,/tools/cagr-calculator,ko,320,3,client_navigation,200,true,0,0,0,1,0,1,true,2,2,0,0,1,11,9,true,false,,,,
global_client_navigation,/tools/dca-calculator,ko,320,1,client_navigation,200,true,0,0,0,1,0,1,true,4,4,0,0,1,12,7,true,false,,,,
global_client_navigation,/tools/dca-calculator,ko,320,2,client_navigation,200,true,0,0,0,1,0,1,true,3,3,0,0,1,12,7,true,false,,,,
global_client_navigation,/tools/dca-calculator,ko,320,3,client_navigation,200,true,0,0,0,1,0,1,true,4,4,0,0,1,12,7,true,false,,,,
global_client_navigation,/tools/dsr-ltv-calculator,ko,320,1,client_navigation,200,true,0,0,0,1,0,1,true,5,3,0,0,1,10,20,true,false,,,,
global_client_navigation,/tools/dsr-ltv-calculator,ko,320,2,client_navigation,200,true,0,0,0,1,0,1,true,4,2,0,0,1,10,20,true,false,,,,
global_client_navigation,/tools/dsr-ltv-calculator,ko,320,3,client_navigation,200,true,0,0,0,1,0,1,true,4,2,0,0,1,10,20,true,false,,,,
global_client_navigation,/tools/home-buying-budget-calculator,ko,320,1,client_navigation,200,true,0,0,0,1,0,1,true,4,2,0,0,1,10,15,true,false,,,,
global_client_navigation,/tools/home-buying-budget-calculator,ko,320,2,client_navigation,200,true,0,0,0,1,0,1,true,6,4,0,0,1,10,15,true,false,,,,
global_client_navigation,/tools/home-buying-budget-calculator,ko,320,3,client_navigation,200,true,0,0,0,1,0,1,true,5,3,0,0,1,10,15,true,false,,,,
global_client_navigation,/tools/mortgage-loan-calculator,ko,320,1,client_navigation,200,true,0,0,0,1,0,1,true,3,3,0,0,1,6,7,true,false,,,,
global_client_navigation,/tools/mortgage-loan-calculator,ko,320,2,client_navigation,200,true,0,0,0,1,0,1,true,3,3,0,0,1,6,7,true,false,,,,
global_client_navigation,/tools/mortgage-loan-calculator,ko,320,3,client_navigation,200,true,0,0,0,1,0,1,true,4,4,0,0,1,6,7,true,false,,,,
global_client_navigation,/posts/personalFinance/what-is-cagr,ko,320,1,client_navigation,200,true,0,0,0,1,0,1,true,9,6,0,0,1,3,21,true,false,,,,
global_client_navigation,/posts/personalFinance/what-is-cagr,ko,320,2,client_navigation,200,true,0,0,0,1,0,1,true,8,5,0,0,1,3,21,true,false,,,,
global_client_navigation,/posts/personalFinance/what-is-cagr,ko,320,3,client_navigation,200,true,0,0,0,1,0,1,true,8,5,0,0,1,3,21,true,false,,,,
global_client_navigation,/posts/personalFinance/dsr-40-income-loan-limit-table,ko,320,1,client_navigation,200,true,0,0,0,1,0,1,true,7,4,0,0,1,3,30,true,false,,,,
global_client_navigation,/posts/personalFinance/dsr-40-income-loan-limit-table,ko,320,2,client_navigation,200,true,0,0,0,1,0,1,true,6,3,0,0,1,3,30,true,false,,,,
global_client_navigation,/posts/personalFinance/dsr-40-income-loan-limit-table,ko,320,3,client_navigation,200,true,0,0,0,1,0,1,true,6,3,0,0,1,3,30,true,false,,,,
global_client_navigation,/en/posts/personalFinance/annual-vs-monthly-compound,en,320,1,client_navigation,200,true,0,0,0,1,0,1,true,7,4,0,0,1,3,14,true,false,,,,
global_client_navigation,/en/posts/personalFinance/annual-vs-monthly-compound,en,320,2,client_navigation,200,true,0,0,0,1,0,1,true,7,4,0,0,1,3,14,true,false,,,,
global_client_navigation,/en/posts/personalFinance/annual-vs-monthly-compound,en,320,3,client_navigation,200,true,0,0,0,1,0,1,true,7,4,0,0,1,3,14,true,false,,,,
global_client_navigation,/en/tools/mortgage-loan-calculator,en,320,1,client_navigation,200,true,0,0,0,1,0,1,true,2,2,0,0,1,6,7,true,false,,,,
global_client_navigation,/en/tools/mortgage-loan-calculator,en,320,2,client_navigation,200,true,0,0,0,1,0,1,true,2,2,0,0,1,6,7,true,false,,,,
global_client_navigation,/en/tools/mortgage-loan-calculator,en,320,3,client_navigation,200,true,0,0,0,1,0,1,true,2,2,0,0,1,6,7,true,false,,,,
global_client_navigation,/market/real-estate/seoul-top100,ko,320,1,client_navigation,200,true,0,0,0,1,0,1,true,3,3,0,0,1,2,109,true,false,,,,
global_client_navigation,/market/real-estate/seoul-top100,ko,320,2,client_navigation,200,true,0,0,0,1,0,1,true,3,3,0,0,1,2,109,true,false,,,,
global_client_navigation,/market/real-estate/seoul-top100,ko,320,3,client_navigation,200,true,0,0,0,1,0,1,true,2,2,0,0,1,2,109,true,false,,,,
